Time,Speed,Acceleration,EngineRPM,FuelConsumption,Distance,TestID,VehicleType,ProfileType
0.0,1.8183878584862498,-1.0102154769368055,800.0,27.814849215599587,0.05051077384684027,sedan_highway,sedan,highway
0.10001666944490749,0.901885727621526,1.6324535681461738,800.0,50.43426915700805,0.07556315516966045,sedan_highway,sedan,highway
0.20003333888981498,0.0,1.91473401167307,800.0,50.37513700850542,0.07556315516966045,sedan_highway,sedan,highway
0.30005000833472245,4.756804281149362,3.6154228519738734,800.0,46.12131598645443,0.2076966074238094,sedan_highway,sedan,highway
0.40006667777962995,5.264909079497776,5.174122283216236,800.0,49.95400077144297,0.35394408185430315,sedan_highway,sedan,highway
0.5000833472245374,8.32614899203922,4.754121824863958,800.0,50.43269464109823,0.5852259982998371,sedan_highway,sedan,highway
0.6001000166694449,10.21530583741075,6.5819686884802096,964.2974557034862,49.301268568417605,0.8689844937834691,sedan_highway,sedan,highway
0.7001166861143524,8.557419284755124,2.8267898105559652,903.4729056357291,37.05768553162525,1.106690585026667,sedan_highway,sedan,highway
0.8001333555592599,16.604347920413737,3.3257684318470764,1656.8236254006974,43.02994349029566,1.5679224717048266,sedan_highway,sedan,highway
0.9001500250041674,10.353130738498514,5.294770858884633,1017.6749604778024,49.756432051299555,1.8555094366631186,sedan_highway,sedan,highway
1.0001666944490748,14.312532169363958,8.024804280411209,1396.2938311642986,49.790186068020475,2.2530797747010065,sedan_highway,sedan,highway
1.1001833638939824,19.74589338340309,2.662721721084635,1957.0514266987923,34.397629529737976,2.8015768131288703,sedan_highway,sedan,highway
1.2002000333388898,23.002066989495297,7.909306911053873,1303.5268078727377,50.31816210712047,3.440523118392629,sedan_highway,sedan,highway
1.3002167027837974,21.39724701836608,5.692443014307465,1263.3982585606589,49.92555380982087,4.03489109112502,sedan_highway,sedan,highway
1.4002333722287048,24.589883178395485,1.775930257676226,1372.952498396822,23.03906526758086,4.717943401636006,sedan_highway,sedan,highway
1.5002500416736124,24.558929595117394,2.2866128265739505,1383.6733677453942,30.153680166922594,5.400135890389267,sedan_highway,sedan,highway
1.6002667111185198,22.942567847220296,3.8907521751715652,1311.5228629096573,49.72956463283948,6.037429441700942,sedan_highway,sedan,highway
1.7002833805634272,27.11797007732841,1.653072715696391,1533.861168814936,22.366477291217134,6.790706388293398,sedan_highway,sedan,highway
1.8003000500083348,28.400600933674898,2.7924077106820775,1496.0639600558163,37.3587061780984,7.579611969784367,sedan_highway,sedan,highway
1.9003167194532422,27.565414066648987,4.5568308132085065,1546.6251061348719,48.811080516391485,8.345317916080173,sedan_highway,sedan,highway
2.0003333888981496,29.585263474345133,4.918501121223416,1699.4345199094203,50.115980095893455,9.167130790367539,sedan_highway,sedan,highway
2.100350058343057,31.144863310995607,7.189787058854893,1806.3109768289285,50.59683687952206,10.032265882339638,sedan_highway,sedan,highway
2.200366727787965,35.97127209553056,6.287459909591018,2111.9361127666475,48.79310954262088,11.031467884993265,sedan_highway,sedan,highway
2.3003833972328724,41.34221763961371,5.42358156264152,1739.76148319428,49.77870703747729,12.17986281942698,sedan_highway,sedan,highway
2.4004000666777796,38.88284190391282,5.515508343702859,2187.250011633928,49.913312047244396,13.259941761202336,sedan_highway,sedan,highway
2.5004167361226872,39.34771028709987,2.5439242605571373,2176.883183422628,34.05114736675206,14.352933713621777,sedan_highway,sedan,highway
2.600433405567595,41.07277832966075,1.315874920554549,1842.4825260316204,17.728265969709497,15.49384422277902,sedan_highway,sedan,highway
2.700450075012502,40.55033576453341,4.058919795076623,1699.1903321888144,49.408377272311064,16.620242438460505,sedan_highway,sedan,highway
2.8004667444574096,43.710792496611894,2.1791691410378604,1858.0362884503195,29.43772782168005,17.834431118921945,sedan_highway,sedan,highway
2.9004834139023172,46.18889753505074,4.433293962757279,1976.0333215568,50.2719582255002,19.117456050451132,sedan_highway,sedan,highway
3.000500083347225,43.270214740968015,6.219521102287558,1838.5975919631608,49.45648041972644,20.319406459922465,sedan_highway,sedan,highway
3.100516752792132,49.05270746262386,3.327989131732334,2155.307350446949,43.346707421378284,21.681981667217574,sedan_highway,sedan,highway
3.2005334222370396,51.74547374865101,1.8761915171223862,2158.9036300435305,25.19796379621523,23.119355938013435,sedan_highway,sedan,highway
3.3005500916819472,49.70117293373009,5.02633925258586,2013.1629754466114,49.52624381654183,24.499944075061492,sedan_highway,sedan,highway
3.4005667611268544,49.56604226587103,3.8855995549615443,2175.44641299289,50.08417451462115,25.8767785824468,sedan_highway,sedan,highway
3.500583430571762,52.317625395622564,2.133625992081715,2179.1012918909637,28.492693342008796,27.330045954547426,sedan_highway,sedan,highway
3.6006001000166696,56.046786661554634,4.840837147708921,2431.296633142235,49.87917773418657,28.88690113959061,sedan_highway,sedan,highway
3.7006167694615772,55.586000534398096,5.671695915514086,2286.874485524718,49.65753668850882,30.430956709990557,sedan_highway,sedan,highway
3.8006334389064844,58.41467979960615,4.662798199908053,2384.818772741139,50.39332021931235,32.05358670442406,sedan_highway,sedan,highway
3.900650108351392,59.77509491379639,3.807020778834829,2416.913563428273,49.531240224696525,33.71400600758508,sedan_highway,sedan,highway
4.000666777796299,60.710662155457065,3.876078210876983,1694.9370875936188,50.30706682756073,35.400413289681104,sedan_highway,sedan,highway
4.100683447241207,62.899424063457325,2.2378899819991958,1800.3761877972242,30.506482031622166,37.14761951366603,sedan_highway,sedan,highway
4.200700116686114,62.562941313976665,2.111926088254698,1810.6272494210546,28.321315242349336,38.88547899460983,sedan_highway,sedan,highway
4.300716786131022,62.4428817672047,2.1472127004995727,1765.297142135679,29.519754075885643,40.62000348814329,sedan_highway,sedan,highway
4.40073345557593,63.57656187265485,1.4399245336049802,1775.5649698035163,20.572574923567633,42.38601909571704,sedan_highway,sedan,highway
4.500750125020837,64.57564501635629,1.2137958346753948,1840.1568153011515,18.91525990978197,44.17978701283805,sedan_highway,sedan,highway
4.600766794465745,65.49128822394628,2.4777898148950754,1821.0203991997764,33.683266493156744,45.99898946350322,sedan_highway,sedan,highway
4.700783463910652,64.74777381639238,4.203617520353518,1842.2730442937477,50.16594439313607,47.79753873618079,sedan_highway,sedan,highway
4.800800133355559,66.90290343401584,4.813962309428135,1809.5406459912178,49.897964260113895,49.655952720459005,sedan_highway,sedan,highway
4.900816802800467,71.14307340929118,5.110840867912543,2042.530377556235,49.421266494130826,51.63214920405043,sedan_highway,sedan,highway
5.0008334722453744,73.24077717332693,3.143214773164111,2052.081480799689,41.76007668341034,53.66661523664284,sedan_highway,sedan,highway
5.100850141690282,74.69080178618887,1.7742473983640394,2081.7605500601017,25.903440874754587,55.74135973070364,sedan_highway,sedan,highway
5.20086681113519,70.40556040808778,2.4876889254719288,1984.4347168095155,33.065168777793254,57.69706974203942,sedan_highway,sedan,highway
5.300883480580097,70.09654875107111,1.4166495158159051,1885.6190279764735,19.863979881490764,59.64419609623584,sedan_highway,sedan,highway
5.400900150025004,75.62091347514065,2.5275565939593037,2130.3945233502814,34.00985483186782,61.744777026100856,sedan_highway,sedan,highway
5.500916819469912,75.79074630179556,4.298412330713994,2151.4462447613114,49.126301333062344,63.85007553448406,sedan_highway,sedan,highway
5.600933488914819,79.24040365531562,4.965406183404632,2344.2177304034954,49.93331992245722,66.05119785824283,sedan_highway,sedan,highway
5.700950158359727,78.14270260337297,1.3862639625170061,2199.5151356363135,20.32656900557538,68.2218284861143,sedan_highway,sedan,highway
5.8009668278046345,79.03427988119945,3.1795058213247103,2253.6379325685493,42.826051190567796,70.41722514948096,sedan_highway,sedan,highway
5.900983497249542,78.11618860767126,0.5074259926926601,2219.585559030269,10.30956331631349,72.58711927747183,sedan_highway,sedan,highway
6.00100016669445,81.51385678018003,3.2266114672547843,1684.265057036812,42.22597771762521,74.85139307692127,sedan_highway,sedan,highway
6.101016836139356,80.1537704421624,2.9950377153827645,1604.8330192414828,40.63621293407048,77.07788670031466,sedan_highway,sedan,highway
6.201033505584264,83.95060324443158,3.76154696081592,1742.3852678672788,49.9212610847708,79.40984790154887,sedan_highway,sedan,highway
6.301050175029172,84.42534776888843,2.436269415148992,1733.4195124033606,32.71483454332667,81.75499645068466,sedan_highway,sedan,highway
6.401066844474079,84.88697313713992,3.1650086232418815,1829.2471432912432,42.426815970451365,84.11296792671632,sedan_highway,sedan,highway
6.501083513918987,85.89914172744822,1.9213386521783278,1822.8297604754937,26.751414669212654,86.49905519692322,sedan_highway,sedan,highway
6.6011001833638945,85.8507859639978,1.630074632685698,1743.026471692899,24.018008561380544,88.88379925147872,sedan_highway,sedan,highway
6.701116852808802,87.40901281835256,3.035212788715995,1837.745144918959,40.83609890573178,91.31182738532185,sedan_highway,sedan,highway
6.801133522253709,87.35948210772268,4.3655083415125375,1759.2753628524215,49.91987072180551,93.73847966609192,sedan_highway,sedan,highway
6.901150191698616,90.35035615682871,2.0650560012506034,1938.8554587267888,29.90985991041707,96.24821178155938,sedan_highway,sedan,highway
7.001166861143524,93.75705674217079,3.2637890850751745,1895.836307152287,44.544692210095036,98.8525744688419,sedan_highway,sedan,highway
7.101183530588432,89.56788676624888,2.9126038370313623,1831.6703562714924,39.34302311896645,101.34057132345991,sedan_highway,sedan,highway
7.201200200033339,93.28383317148788,3.6670731045844818,1951.8278925064972,48.992679829472394,103.9317889115568,sedan_highway,sedan,highway
7.301216869478247,92.60216901437913,0.6444864481179451,1915.5926973300639,11.442413750717924,106.50407138417843,sedan_highway,sedan,highway
7.4012335389231545,96.95108774508077,4.682463120428082,2097.4024760453563,49.31423764679821,109.19715715487511,sedan_highway,sedan,highway
7.501250208368061,94.9171323487831,2.1481549583758195,2023.6676362032786,31.444271763416474,111.83374416456354,sedan_highway,sedan,highway
